Manufacturer,Family,Part #,Alternative Label 1,Alternative Label 2,Alternative Label 3,Alternative Label 4,Alternative Label 5,Alternative Label 6,Empty,Empty,Empty,Chip Type,Sub-Family,Model number,Core,Core designer,Microarchitecture,Threads,CPUID,Core Count,Pipeline,Multiprocessing,Empty,Empty,Empty,Architecture,Data Bus (ext),Address Bus,Empty,Empty,Frequency Min,Frequency Max/Typ,Actual bus frequency,Effective bus frequency,Bus bandwidth,Clock multiplier,Core Stepping,Empty,Empty,Empty,Empty,L1 data cache,L1 data associativity,L1 instruction cache,L1 instruction associativity,L1 unified cache,L1 unified associativity,L2 cache,L2 associativity,L3 cache,L3 associativity,Boot ROM,ROM Internal,ROM Type,RAM internal,RAM max,RAM type,Virtual memory max,Empty,Empty,Empty,Empty,Package,Package Size,Package Weight,Socket,Transistor count,Process Size,Metal Layers,Metal Type,Process technology,Die Size,Empty,Empty,Empty,Empty,Vcc range,Vcc(typ),Empty,Vcc(secondary),Vcc(tertiary),Vcc(core),Vcc(I/O),Power Min,Power Typ,Power Max,Power Thermal Design,Temperature range,Temperature Grade,Low Power Features,Empty,Empty,Empty,Empty,Empty,Instruction set,Instruction set extensions,Additional instructions,Computer architecture,ISA,Empty,Empty,Empty,Empty,FPU,On-chip peripherals,Features,Empty,Empty,Empty,Empty,Release date,Initial price,Applications,Military Spec,Comments,Empty,Empty,Empty,Empty,Empty,Empty,Reference 1,Reference 2,Reference 3,Reference 4,Reference 5,Reference 6,Reference 7,Reference 8
Siemens,8088,SAB8088-2-N,,,,,,,,,,CPU,,,,,,,,1,,,,,,16,8,,,,,8MHz,8MHz,,,1,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,PLCC-68,,,PLCC-68,,,,,MYMOS,,,,,,4.75-5.25V,5V,,,,5V,5V,,,1.7W,,0-70C,,,,,,,,8086,,,,,,,,,,,,,,,,,,Embedded systems,,,,,,,,,http://www.cpu-world.com/CPUs/8088/Siemens-SAB8088-2-N.html,,,,,,,
Siemens,8088,SAB8088-2-P,,,,,,,,,,CPU,,,,,,,,1,,,,,,16,8,,,,,8MHz,8MHz,,,1,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,PDIP-40,,,DIP-40,,,,,MYMOS,,,,,,4.75-5.25V,5V,,,,5V,5V,,,1.7W,,,,,,,,,,8086,,,,,,,,,,,,,,,,,,Embedded systems,,,,,,,,,http://www.cpu-world.com/CPUs/8088/Siemens-SAB8088-2-P.html,,,,,,,
Siemens,8088,SAB8088-D,SAB8088D,,,,,,,,,CPU,,,,,,,,1,,,,,,16,8,,,,,5MHz,5MHz,,,1,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,CDIP-40,,,DIP-40,,,,,MYMOS,,,,,,4.5-5.5V,5V,,,,5V,5V,,,,,0-70C,,,,,,,,8086,,,,,,,,,,,,,,,,,,Embedded systems,,,,,,,,,http://www.cpu-world.com/CPUs/8088/Siemens-SAB8088-D%20-%20SAB8088D.html,,,,,,,
Siemens,8088,SAB8088-N,,,,,,,,,,CPU,,,,,,,,1,,,,,,16,8,,,,,5MHz,5MHz,,,1,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,PLCC-68,,,PLCC-68,,,,,MYMOS,,,,,,4.5-5.5V,5V,,,,5V,5V,,,1.7W,,0-70C,,,,,,,,8086,,,,,,,,,,,,,,,,,,Embedded systems,,,,,,,,,http://www.cpu-world.com/CPUs/8088/Siemens-SAB8088-N.html,,,,,,,
Siemens,8088,SAB8088-P,,,,,,,,,,CPU,,,,,,,,1,,,,,,16,8,,,,,5MHz,5MHz,,,1,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,PDIP-40,,,DIP-40,,,,,MYMOS,,,,,,4.5-5.5V,5V,,,,5V,5V,,,1.7W,,,,,,,,,,8086,,,,,,,,,,,,,,,,,,Embedded systems,,,,,,,,,http://www.cpu-world.com/CPUs/8088/Siemens-SAB8088-P.html,,,,,,,
Siemens,MCS-51 (8051),SAB8051A-10-P-T40/110,,,,,,,,,,MCU,8051,,,,,,,1,,,,,,8,,,,,1.2MHz,10MHz,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,4KiB,Masked,128B,128 KiB (64 KiB code and 64 KiB data),,,,,,,PDIP-40,,,DIP-40,,,,,N-Channel MYMOS,,,,,,4.5-5.5V,5V,,,,5V,5V,75mW (power down),,0.85W,,-40-110C,,,,,,,,MCS-51,,,,,,,,,none,"Clock generator, serial, timer/counter",,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/8051/Siemens-SAB8051A-10-P-T40-110.html,,,,,,,
Siemens,MCS-51 (8051),SAB8051A-12-P-T40/85,,,,,,,,,,MCU,8051,,,,,,,1,,,,,,8,,,,,1.2MHz,12MHz,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,4KiB,Masked,128B,128 KiB (64 KiB code and 64 KiB data),,,,,,,PDIP-40,,,DIP-40,,,,,N-Channel MYMOS,,,,,,4.5-5.5V,5V,,,,5V,5V,75mW (power down),,0.85W,,-40-85C,,,,,,,,MCS-51,,,,,,,,,none,"Clock generator, serial, timer/counter",,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/8051/Siemens-SAB8051A-12-P-T40-85.html,,,,,,,
Siemens,MCS-51 (8051),SAB8051A-16-N,,,,,,,,,,MCU,8051,,,,,,,1,,,,,,8,,,,,1.2MHz,16MHz,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,4KiB,Masked,128B,128 KiB (64 KiB code and 64 KiB data),,,,,,,PLCC-44,,,PLCC-44,,,,,MYMOS,,,,,,4.5-5.5V,5V,,,,5V,5V,50mW (power down),,0.77W,,0-70C,,,,,,,,MCS-51,,,,,,,,,none,"Clock generator, serial, timer/counter",,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/8051/Siemens-SAB8051A-16-N.html,,,,,,,
Siemens,MCS-51 (8051),SAB8051A-16-P,,,,,,,,,,MCU,8051,,,,,,,1,,,,,,8,,,,,1.2MHz,16MHz,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,4KiB,Masked,128B,128 KiB (64 KiB code and 64 KiB data),,,,,,,PDIP-40,,,DIP-40,,,,,MYMOS,,,,,,4.5-5.5V,5V,,,,5V,5V,50mW (power down),,0.77W,,0-70C,,,,,,,,MCS-51,,,,,,,,,none,"Clock generator, serial, timer/counter",,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/8051/Siemens-SAB8051A-16-P.html,,,,,,,
Siemens,MCS-51 (8051),SAB8051A-N,,,,,,,,,,MCU,8051,,,,,,,1,,,,,,8,,,,,1.2MHz,12MHz,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,4KiB,Masked,128B,128 KiB (64 KiB code and 64 KiB data),,,,,,,PLCC-44,,,PLCC-44,,,,,MYMOS,,,,,,4.5-5.5V,5V,,,,5V,5V,50mW (power down),,0.69W,,0-70C,,,,,,,,MCS-51,,,,,,,,,none,"Clock generator, serial, timer/counter",,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/8051/Siemens-SAB8051A-N.html,,,,,,,
Siemens,MCS-51 (8051),SAB8051A-P,,,,,,,,,,MCU,8051,,,,,,,1,,,,,,8,,,,,1.2MHz,12MHz,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,4KiB,Masked,128B,128 KiB (64 KiB code and 64 KiB data),,,,,,,PDIP-40,,,DIP-40,,,,,MYMOS,,,,,,4.5-5.5V,5V,,,,5V,5V,50mW (power down),,0.69W,,0-70C,,,,,,,,MCS-51,,,,,,,,,none,"Clock generator, serial, timer/counter",,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/8051/Siemens-SAB8051A-P.html,,,,,,,
Siemens,MCS-51 (8051),SAB80C51-P,,,,,,,,,,MCU,80C51,,,,,,,1,,,,,,8,,,,,,12MHz,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,4KiB,Masked,128B,128 KiB (64 KiB code and 64 KiB data),,,,,,,PDIP-40,,,DIP-40,,,,,ACMOS,,,,,,4-6V,5V,,,,5V,5V,30mW (idle mode),,0.12W,,0-70C,,,,,,,,MCS-51,,,,,,,,,none,"Clock generator, serial, timer/counter",,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/8051/Siemens-SAB80C51-P.html,,,,,,,
Siemens,8080,SAB8080A-C,,,,,,,,,,CPU,,,,,,,,1,,,,,,8,8,16,,,,2MHz,2MHz,,,1,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,64KiB,,,,,,,Side-brazed CDIP-40,,,DIP-40,,,,,,,,,,,,5V,,12V,-5V,,,,,,,,,,,,,,,8080,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/8080/Siemens-SAB8080A-C.html,,,,,,,
Siemens,8080,SAB8080A2D,,,,,,,,,,CPU,,,,,,,,1,,,,,,8,8,16,,,,3.1MHz,3.1MHz,,,1,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,64KiB,,,,,,,CDIP-40,,,DIP-40,,,,,,,,,,,,5V,,12V,-5V,,,,,,,,,,,,,,,8080,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/8080/Siemens-SAB8080A2D.html,,,,,,,
Siemens,8080,SAB8080AC,,,,,,,,,,CPU,,,,,,,,1,,,,,,8,8,16,,,,2MHz,2MHz,,,1,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,64KiB,,,,,,,Side-brazed CDIP-40,,,DIP-40,,,,,,,,,,,,5V,,12V,-5V,,,,,,,,,,,,,,,8080,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/8080/Siemens-SAB8080AC.html,,,,,,,
Siemens,8080,SAB8080AD,,,,,,,,,,CPU,,,,,,,,1,,,,,,8,8,16,,,,2MHz,2MHz,,,1,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,64KiB,,,,,,,CDIP-40,,,DIP-40,,,,,,,,,,,,5V,,12V,-5V,,,,,,,,,,,,,,,8080,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/8080/Siemens-SAB8080AD.html,,,,,,,
Siemens,8080,SAB8080AP,,,,,,,,,,CPU,,,,,,,,1,,,,,,8,8,16,,,,2MHz,2MHz,,,1,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,64KiB,,,,,,,PDIP-40,,,DIP-40,,,,,,,,,,,,5V,,12V,-5V,,,,,,,,,,,,,,,8080,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/8080/Siemens-SAB8080AP.html,,,,,,,
Siemens,188,SAB80188-1-N,,,,,,,,,,CPU,,,,,,,,1,,,,,,16,8,20,,,,10MHz,10MHz,,,1,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,PLCC-68,,,PLCC-68,,,,,MYMOS,,,,,,,,,,,,,,,,,,,,,,,,,186,,,,X86-16,,,,,,"Clock generator, DMA, interrupt controller, 16-bit timer, wait state generator, local bus controller, programmable memory and peripheral chip-select logic",,,,,,,,Embedded systems,,,,,,,,,http://www.cpu-world.com/CPUs/80188/Siemens-SAB80188-1-N.html,,,,,,,
Siemens,188,SAB80188-1-R,,,,,,,,,,CPU,,,,,,,,1,,,,,,16,8,20,,,,10MHz,10MHz,,,1,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,LCC-68,,,,,,,,MYMOS,,,,,,,,,,,,,,,,,,,,,,,,,186,,,,X86-16,,,,,,"Clock generator, DMA, interrupt controller, 16-bit timer, wait state generator, local bus controller, programmable memory and peripheral chip-select logic",,,,,,,,Embedded systems,,,,,,,,,http://www.cpu-world.com/CPUs/80188/Siemens-SAB80188-1-R.html,,,,,,,
Siemens,188,SAB80188-N,,,,,,,,,,CPU,,,,,,,,1,,,,,,16,8,20,,,,8MHz,8MHz,,,1,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,PLCC-68,,,PLCC-68,,,,,MYMOS,,,,,,4.5-5.5V,5V,,,,5V,5V,,,2.75W,,0-70C,,,,,,,,186,,,,X86-16,,,,,,"Clock generator, DMA, interrupt controller, 16-bit timer, wait state generator, local bus controller, programmable memory and peripheral chip-select logic",,,,,,,,Embedded systems,,,,,,,,,http://www.cpu-world.com/CPUs/80188/Siemens-SAB80188-N.html,,,,,,,
Siemens,188,SAB80188-R,,,,,,,,,,CPU,,,,,,,,1,,,,,,16,8,20,,,,8MHz,8MHz,,,1,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,LCC-68,,,,,,,,MYMOS,,,,,,4.5-5.5V,5V,,,,5V,5V,,,2.75W,,0-70C,,,,,,,,186,,,,X86-16,,,,,,"Clock generator, DMA, interrupt controller, 16-bit timer, wait state generator, local bus controller, programmable memory and peripheral chip-select logic",,,,,,,,Embedded systems,,,,,,,,,http://www.cpu-world.com/CPUs/80188/Siemens-SAB80188-R.html,,,,,,,
Siemens,188,SAB80188A,,,,,,,,,,CPU,,,,,,,,1,,,,,,16,8,20,,,,8MHz,8MHz,,,1,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,CPGA-68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186,,,,X86-16,,,,,,"Clock generator, DMA, interrupt controller, 16-bit timer, wait state generator, local bus controller, programmable memory and peripheral chip-select logic",,,,,,,,Embedded systems,,,,,,,,,http://www.cpu-world.com/CPUs/80188/Siemens-SAB80188A.html,,,,,,,
Siemens,186,SAB80186-1-N,,,,,,,,,,CPU,,,,,,,,1,,,,,,16,8,20,,,,10MHz,10MHz,,,1,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,PLCC-68,,,PLCC-68,,,,,MYMOS,,,,,,4.5-5.5V,5V,,,,5V,5V,,,2.75W,,0-70C,,,,,,,,186,,,,X86-16,,,,,Ext 8087,"Clock generator, DMA, interrupt controller, 16-bit timer, wait state generator, local bus controller, programmable memory and peripheral chip-select logic",,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/80186/Siemens-SAB80186-1-N.html,,,,,,,
Siemens,186,SAB80186-1-R,,,,,,,,,,CPU,,,,,,,,1,,,,,,16,8,20,,,,10MHz,10MHz,,,1,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,LCC-68,,,,,,,,MYMOS,,,,,,4.5-5.5V,5V,,,,5V,5V,,,,,,,,,,,,,186,,,,X86-16,,,,,Ext 8087,"Clock generator, DMA, interrupt controller, 16-bit timer, wait state generator, local bus controller, programmable memory and peripheral chip-select logic",,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/80186/Siemens-SAB80186-1-R.html,,,,,,,
Siemens,186,SAB80186-N,,,,,,,,,,CPU,,,,,,,,1,,,,,,16,16,20,,,,8MHz,8MHz,,,1,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,PLCC-68,,,PLCC-68,,,,,MYMOS,,,,,,4.5-5.5V,5V,,,,5V,5V,,,2.75W,,0-70C,,,,,,,,186,,,,X86-16,,,,,Ext 8087,"Clock generator, DMA, interrupt controller, 16-bit timer, wait state generator, local bus controller, programmable memory and peripheral chip-select logic",,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/80186/Siemens-SAB80186-N.html,,,,,,,
Siemens,186,SAB80186-R,,,,,,,,,,CPU,,,,,,,,1,,,,,,16,16,20,,,,8MHz,8MHz,,,1,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,LCC-68,,,,,,,,MYMOS,,,,,,4.5-5.5V,5V,,,,5V,5V,,,2.75W,,0-70C,,,,,,,,186,,,,X86-16,,,,,Ext 8087,"Clock generator, DMA, interrupt controller, 16-bit timer, wait state generator, local bus controller, programmable memory and peripheral chip-select logic",,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/80186/Siemens-SAB80186-R.html,,,,,,,
Siemens,R3000,R3000-25-A,,,,,,,,,,CPU,R3000,,,,,,,1,,,,,,32,32,32,,,,25MHz,25MHz,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,CPGA-145,,,,110000,1.2um,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIPS,,,,,Ext R3010,,,,,,,,,Servers/Workstation,,,,,,,,,http://www.cpu-collection.de/?l0=co&l1=Siemens&l2=R3000,,,,,,,
Siemens,R3000,R3000-25-QF,,,,,,,,,,CPU,R3000,,,,,,,1,,,,,,32,32,32,,,,25MHz,25MHz,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,CQFP-132,,,,110000,1.2um,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIPS,,,,,Ext R3010,,,,,,,,,Servers/Workstation,,,,,,,,,http://www.cpu-collection.de/?l0=co&l1=Siemens&l2=R3000,,,,,,,
Siemens,R3000,R3000A-25-QF,,,,,,,,,,CPU,R3000,,,,,,,1,,,,,,32,32,32,,,,25MHz,25MHz,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,CQFP-132,,,,110000,1.2um,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIPS,,,,,Ext R3010,,,,,,,,,Servers/Workstation,,,,,,,,,http://www.cpu-collection.de/?l0=co&l1=Siemens&l2=R3000,,,,,,,
Siemens,R3000,R3000A-33-AE,,,,,,,,,,CPU,R3000,,,,,,,1,,,,,,32,32,32,,,,33MHz,33MHz,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,CPGA-145,,,,110000,1.2um,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIPS,,,,,Ext R3010,,,,,,,,,Servers/Workstation,,,,,,,,,http://www.cpu-collection.de/?l0=co&l1=Siemens&l2=R3000,,,,,,,
Siemens,R3000,R3010-25-A,,,,,,,,,,FPU,,,,,,,,,,,,,,,,,,,,25MHz,25MHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CPGA-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIPS,,,,,,,,,,,,,,Servers/Workstation,,,,,,,,,http://www.cpu-collection.de/?l0=co&l1=Siemens&l2=R3000,,,,,,,
Siemens,R3000,R3010-25-QF,,,,,,,,,,FPU,,,,,,,,,,,,,,,,,,,,25MHz,25MHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CQFP-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIPS,,,,,,,,,,,,,,Servers/Workstation,,,,,,,,,http://www.cpu-collection.de/?l0=co&l1=Siemens&l2=R3000,,,,,,,
Siemens,R3000,R3010A-25-QF,,,,,,,,,,FPU,,,,,,,,,,,,,,,,,,,,25MHz,25MHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CQFP-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIPS,,,,,,,,,,,,,,Servers/Workstation,,,,,,,,,http://www.cpu-collection.de/?l0=co&l1=Siemens&l2=R3000,,,,,,,
Siemens,MCS-51 (8031),SAB8031A-N,,,,,,,,,,MCU,8031,,,,,,,1,,,,,,8,,,,,1.2MHz,12MHz,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,none,none,NA,128B,64KiB,,,,,,,PLCC-44,,,PLCC-44,,,,,NMOS,,,,,,4.75-5.25V,5V,,,,5V,5V,,,,,0-70C,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,http://www.cpupages.com/store/index.php?id_item=1140,,,,,,,
Siemens,MCS-51 (8051),SDA-30C164,,,,,,,,,,MCU,SAB-C501,,,,,,,1,,,,,,8,8,16,,,,8MHz,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,512KiB,,256B + 2KiB,,,,,,,,PLCC-68,,,PLCC-68,,,,,,,,,,,4.5-5.5V,5V,,,,5V,5V,350uW (power-down),,1W,,-20-85C,,,,,,,,,,,,,,,,,none,"Clock generator, timer, ADC, PWM, WDT, UART, I2C, Bus interface",,,,,,,,,,,,,,,,,"Datasheet: Siemens AG, “ICs for Consumer Electronics 8-Bit Microcontroller, ROMLESS SBA30C164”, Preliminary Data Sheet 11.94, 1993",,,,,,,
Siemens,MCS-51 (8031),SAB8031A,,,,,,,,,,MCU,8031,,,,,,,1,,,,,,8,,,,,,,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siemens,MCS-51 (8031),SAB8031A-P,,,,,,,,,,MCU,8031,,,,,,,1,,,,,,8,,,,,,,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siemens,MCS-51 (8032),SAB8032 ,,,,,,,,,,MCU,8032,,,,,,,1,,,,,,8,,,,,,,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-70C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siemens,MCS-51 (8032),SAB8032A ,,,,,,,,,,MCU,8032,,,,,,,1,,,,,,8,,,,,,,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-70C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siemens,MCS-51 (8032),SAB8032A-P ,,,,,,,,,,MCU,8032,,,,,,,1,,,,,,8,,,,,,,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-70C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siemens,MCS-51 (8032),SAB8032B ,,,,,,,,,,MCU,8032,,,,,,,1,,,,,,8,,,,,,,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,,,,,,,,,,,,,,,,,,,N-Channel MYMOS,,,,,,4.5-5.5V,5V,,,,5V,5V,,,,,0-70C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Datasheet: Siemens, “SAB 8052/8032 Family 8-Bit Single-Chip Microcontroller SAB 8052B SAB 8032B”",,,,,,,
Siemens,MCS-51 (8032),SAB8032B-16-N ,,,,,,,,,,MCU,8032,,,,,,,1,,,,,,8,,,,,,,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,,,,,,,,,,,PLCC-44,,,PLCC-44,,,,,N-Channel MYMOS,,,,,,4.5-5.5V,5V,,,,5V,5V,,,,,0-70C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Datasheet: Siemens, “SAB 8052/8032 Family 8-Bit Single-Chip Microcontroller SAB 8052B SAB 8032B”",,,,,,,
Siemens,MCS-51 (8032),SAB8032B-16-P ,,,,,,,,,,MCU,8032,,,,,,,1,,,,,,8,,,,,,,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,,,,,,,,,,,PDIP-40,,,DIP-40,,,,,N-Channel MYMOS,,,,,,4.5-5.5V,5V,,,,5V,5V,,,,,0-70C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Datasheet: Siemens, “SAB 8052/8032 Family 8-Bit Single-Chip Microcontroller SAB 8052B SAB 8032B”",,,,,,,
Siemens,MCS-51 (8032),SAB8032B-20-N ,,,,,,,,,,MCU,8032,,,,,,,1,,,,,,8,,,,,,,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,,,,,,,,,,,PLCC-44,,,PLCC-44,,,,,N-Channel MYMOS,,,,,,4.5-5.5V,5V,,,,5V,5V,,,,,0-70C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Datasheet: Siemens, “SAB 8052/8032 Family 8-Bit Single-Chip Microcontroller SAB 8052B SAB 8032B”",,,,,,,
Siemens,MCS-51 (8032),SAB8032B-20-P ,,,,,,,,,,MCU,8032,,,,,,,1,,,,,,8,,,,,,,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,,,,,,,,,,,PDIP-40,,,Socket,,,,,N-Channel MYMOS,,,,,,4.5-5.5V,5V,,,,5V,5V,,,,,0-70C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Datasheet: Siemens, “SAB 8052/8032 Family 8-Bit Single-Chip Microcontroller SAB 8052B SAB 8032B”",,,,,,,
Siemens,MCS-51 (8032),SAB8032B-N ,,,,,,,,,,MCU,8032,,,,,,,1,,,,,,8,,,,,,,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,,,,,,,,,,,PLCC-44,,,PLCC-44,,,,,N-Channel MYMOS,,,,,,4.5-5.5V,5V,,,,5V,5V,,,,,0-70C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Datasheet: Siemens, “SAB 8052/8032 Family 8-Bit Single-Chip Microcontroller SAB 8052B SAB 8032B”",,,,,,,
Siemens,MCS-51 (8032),SAB8032B-P ,,,,,,,,,,MCU,8032,,,,,,,1,,,,,,8,,,,,,,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,,,,,,,,,,,PDIP-40,,,DIP-40,,,,,N-Channel MYMOS,,,,,,4.5-5.5V,5V,,,,5V,5V,,,,,0-70C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Datasheet: Siemens, “SAB 8052/8032 Family 8-Bit Single-Chip Microcontroller SAB 8052B SAB 8032B”",,,,,,,
Siemens,,SAB8035L-P ,,,,,,,,,,MCU,8035,,,,,,,1,,,,,,8,,,,,,,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siemens,MCS-48 (8048),SAB8048-P,,,,,,,,,,MCU,8048,,,,,,,1,,,,,,8,,,,,,,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siemens,MCS-51,SAB80512-N,,,,,,,,,,,,,,,,,,1,,,,,,8,,,,,,,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,8KiB,Masked,128B,64KiB,,,,,,,PLCC-44,,,PLCC-44,,,,,N-Channel MYMOS,,,,,,4.5-5.5V,5V,,,,5V,5V,,,,,0-70C,,,,,,,,,,,,,,,,,none,"Clock generator, timer/counter, ADC, serial, interrupt controller",,,,,,,,,,,,,,,,,"Datasheet: Siemens AG, “8-Bit Single-Chip Microcontroller SAB 80512/80532”",,,,,,,
