Manufacturer,Family,Part #,Alternative Label 1,Alternative Label 2,Alternative Label 3,Alternative Label 4,Alternative Label 5,Alternative Label 6,Empty,Empty,Empty,Chip Type,Sub-Family,Model number,Core,Core designer,Microarchitecture,Threads,CPUID,Core Count,Pipeline,Multiprocessing,Empty,Empty,Empty,Architecture,Data Bus (ext),Address Bus,Empty,Empty,Frequency Min,Frequency Max/Typ,Actual bus frequency,Effective bus frequency,Bus bandwidth,Clock multiplier,Core Stepping,Empty,Empty,Empty,Empty,L1 data cache,L1 data associativity,L1 instruction cache,L1 instruction associativity,L1 unified cache,L1 unified associativity,L2 cache,L2 associativity,L3 cache,L3 associativity,Boot ROM,ROM Internal,ROM Type,RAM internal,RAM max,RAM type,Virtual memory max,Empty,Empty,Empty,Empty,Package,Package Size,Package Weight,Socket,Transistor count,Process Size,Metal Layers,Metal Type,Process technology,Die Size,Empty,Empty,Empty,Empty,Vcc range,Vcc(typ),Empty,Vcc(secondary),Vcc(tertiary),Vcc(core),Vcc(I/O),Power Min,Power Typ,Power Max,Power Thermal Design,Temperature range,Temperature Grade,Low Power Features,Empty,Empty,Empty,Empty,Empty,Instruction set,Instruction set extensions,Additional instructions,Computer architecture,ISA,Empty,Empty,Empty,Empty,FPU,On-chip peripherals,Features,Empty,Empty,Empty,Empty,Release date,Initial price,Applications,Military Spec,Comments,Empty,Empty,Empty,Empty,Empty,Empty,Reference 1,Reference 2,Reference 3,Reference 4,Reference 5,Reference 6,Reference 7,Reference 8
MOS,65xx,MPS6502,6502,,,,,,,,,CPU,,,6500,MOS,,,,1,,,,,,8,8,16,,,,1MHz,1MHz,,,1,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,64KiB,,,,,,,,,,DIP-40,,,,,Depletion load NMOS,,,,,,,5V,,,,5V,5V,,,,,,,,,,,,,6500,,,,,,,,,none,"Clock generator, timer, interrupt controller",,,,,,,,,,,,,,,,,"Datasheet: Commodore Semiconductor Group, “NMOS 6500 Microprocessors” Nov 1985",,,,,,,
MOS,65xx,MPS6502A,6502A,,,,,,,,,CPU,,,6500,MOS,,,,1,,,,,,8,8,16,,,,2MHz,2MHz,,,1,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,64KiB,,,,,,,,,,DIP-40,,,,,Depletion load NMOS,,,,,,,5V,,,,5V,5V,,,,,,,,,,,,,6500,,,,,,,,,none,"Clock generator, timer, interrupt controller",,,,,,,,,,,,,,,,,"Datasheet: Commodore Semiconductor Group, “NMOS 6500 Microprocessors” Nov 1985",,,,,,,
MOS,65xx,MPS6502B,,,,,,,,,,,,,,,,,,1,,,,,,8,8,16,,,,3MHz,3MHz,,,1,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,64KiB,,,,,,,,PDIP-40,,DIP-40,,,,,,,,,,,,5V,,,,5V,5V,,,,,,,,,,,,,6500,,,,,,,,,none,,,,,,,,,,,,,,,,,,http://www.cpucollection.ca/MOS650x.htm,http://www.happytrees.org/chips?page=chip&manufacturer=MOS&part=MPS6502B,,,,,,
MOS,65xx,MPS6503,,,,,,,,,,CPU,,,6500,MOS,,,,1,,,,,,8,8,12,,,,1MHz,1MHz,,,1,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,4KiB,,,,,,,,,,DIP-28,,,,,Depletion load NMOS,,,,,,,5V,,,,5V,5V,,,,,,,,,,,,,6500,,,,,,,,,none,"Clock generator, timer, interrupt controller",,,,,,,,,,,,,,,,,"Datasheet: Commodore Semiconductor Group, “NMOS 6500 Microprocessors” Nov 1985",,,,,,,
MOS,65xx,MPS6503A,,,,,,,,,,CPU,,,6500,MOS,,,,1,,,,,,8,8,12,,,,2MHz,2MHz,,,1,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,4KiB,,,,,,,,,,DIP-28,,,,,Depletion load NMOS,,,,,,,5V,,,,5V,5V,,,,,,,,,,,,,6500,,,,,,,,,none,"Clock generator, timer, interrupt controller",,,,,,,,,,,,,,,,,"Datasheet: Commodore Semiconductor Group, “NMOS 6500 Microprocessors” Nov 1985",,,,,,,
MOS,65xx,MPS6504,6504,,,,,,,,,CPU,,,6500,MOS,,,,1,,,,,,8,8,13,,,,1MHz,1MHz,,,1,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,8KiB,,,,,,,,,,DIP-28,,,,,Depletion load NMOS,,,,,,,5V,,,,5V,5V,,,,,,,,,,,,,6500,,,,,,,,,none,"Clock generator, timer, interrupt controller",,,,,,,,,,,,,,,,,"Datasheet: Commodore Semiconductor Group, “NMOS 6500 Microprocessors” Nov 1985",,,,,,,
MOS,65xx,MPS6504A,,,,,,,,,,CPU,,,6500,MOS,,,,1,,,,,,8,8,13,,,,2MHz,2MHz,,,1,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,8KiB,,,,,,,,,,DIP-28,,,,,Depletion load NMOS,,,,,,,5V,,,,5V,5V,,,,,,,,,,,,,6500,,,,,,,,,none,"Clock generator, timer, interrupt controller",,,,,,,,,,,,,,,,,"Datasheet: Commodore Semiconductor Group, “NMOS 6500 Microprocessors” Nov 1985",,,,,,,
MOS,65xx,MPS6504B,6504B,,,,,,,,,CPU,,,6500,MOS,,,,1,,,,,,8,8,16,,,,3MHz,3MHz,,,1,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,64KiB,,,,,,,,,,DIP-28,,,,,Depletion load NMOS,,,,,,,5V,,,,5V,5V,,,,,,,,,,,,,6500,,,,,,,,,none,"Clock generator, timer, interrupt controller",,,,,,,,,,,,,,,,,"Datasheet: Commodore Semiconductor Group, “NMOS 6500 Microprocessors” Nov 1985",http://www.chipdb.org/img-mos-6504b-3130.htm,http://cpucollection.ca/MOS650x.htm,http://cpucollection.ca/MOS650x.htm,,,,
MOS,65xx,MPS6505,,,,,,,,,,CPU,,,6500,MOS,,,,1,,,,,,8,8,12,,,,1MHz,1MHz,,,1,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,4KiB,,,,,,,,,,DIP-28,,,,,Depletion load NMOS,,,,,,,5V,,,,5V,5V,,,,,,,,,,,,,6500,,,,,,,,,none,"Clock generator, timer, interrupt controller",,,,,,,,,,,,,,,,,"Datasheet: Commodore Semiconductor Group, “NMOS 6500 Microprocessors” Nov 1985",,,,,,,
MOS,65xx,MPS6505A,,,,,,,,,,CPU,,,6500,MOS,,,,1,,,,,,8,8,12,,,,2MHz,2MHz,,,1,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,4KiB,,,,,,,,,,DIP-28,,,,,Depletion load NMOS,,,,,,,5V,,,,5V,5V,,,,,,,,,,,,,6500,,,,,,,,,none,"Clock generator, timer, interrupt controller",,,,,,,,,,,,,,,,,"Datasheet: Commodore Semiconductor Group, “NMOS 6500 Microprocessors” Nov 1985",,,,,,,
MOS,65xx,MPS6506,,,,,,,,,,CPU,,,6500,MOS,,,,1,,,,,,8,8,12,,,,1MHz,1MHz,,,1,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,4KiB,,,,,,,,,,,,,,,Depletion load NMOS,,,,,,,5V,,,,5V,5V,,,,,,,,,,,,,6500,,,,,,,,,none,"Clock generator, timer, interrupt controller",,,,,,,,,,,,,,,,,"Datasheet: Commodore Semiconductor Group, “NMOS 6500 Microprocessors” Nov 1985",,,,,,,
MOS,65xx,MPS6506A,,,,,,,,,,CPU,,,6500,MOS,,,,1,,,,,,8,8,12,,,,2MHz,2MHz,,,1,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,4KiB,,,,,,,,,,,,,,,Depletion load NMOS,,,,,,,5V,,,,5V,5V,,,,,,,,,,,,,6500,,,,,,,,,none,"Clock generator, timer, interrupt controller",,,,,,,,,,,,,,,,,"Datasheet: Commodore Semiconductor Group, “NMOS 6500 Microprocessors” Nov 1985",,,,,,,
MOS,65xx,MPS6508,,,,,,,,,,CPU,,,6500,MOS,,,,1,,,,,,8,8,16,,,,1MHz,1MHz,,,1,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,256B,64KiB,,,,,,,PDIP-40,,,DIP-40,,,,,NMOS,,,,,,,5V,,,,5V,5V,,,,,,,,,,,,,6500,,,,,,,,,none,"Clock generator, timer, interrupt controller",,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/650x/MOS%20Technology-MPS6508.html,http://www.americanmicrosemi.com/information/spec/?ss_pn=MPS6508,,,,,,
MOS,65xx,MPS6512,6512,,,,,,,,,CPU,,,6500,MOS,,,,1,,,,,,8,8,16,,,,1MHz,1MHz,,,1,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,64KiB,,,,,,,,,,,,,,,Depletion load NMOS,,,,,,,5V,,,,5V,5V,,,,,,,,,,,,,6500,,,,,,,,,none,"Clock generator, timer, interrupt controller",,,,,,,,,,,,,,,,,"Datasheet: Commodore Semiconductor Group, “NMOS 6500 Microprocessors” Nov 1985",,,,,,,
MOS,65xx,MPS6512A,,,,,,,,,,CPU,,,6500,MOS,,,,1,,,,,,8,8,16,,,,2MHz,2MHz,,,1,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,64KiB,,,,,,,,,,,,,,,Depletion load NMOS,,,,,,,5V,,,,5V,5V,,,,,,,,,,,,,6500,,,,,,,,,none,"Clock generator, timer, interrupt controller",,,,,,,,,,,,,,,,,"Datasheet: Commodore Semiconductor Group, “NMOS 6500 Microprocessors” Nov 1985",,,,,,,
MOS,65xx,MPS6513,,,,,,,,,,CPU,,,6500,MOS,,,,1,,,,,,8,8,12,,,,1MHz,1MHz,,,1,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,4KiB,,,,,,,,,,,,,,,Depletion load NMOS,,,,,,,5V,,,,5V,5V,,,,,,,,,,,,,6500,,,,,,,,,none,"Clock generator, timer, interrupt controller",,,,,,,,,,,,,,,,,"Datasheet: Commodore Semiconductor Group, “NMOS 6500 Microprocessors” Nov 1985",,,,,,,
MOS,65xx,MPS6513A,,,,,,,,,,CPU,,,6500,MOS,,,,1,,,,,,8,8,12,,,,2MHz,2MHz,,,1,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,4KiB,,,,,,,,,,,,,,,Depletion load NMOS,,,,,,,5V,,,,5V,5V,,,,,,,,,,,,,6500,,,,,,,,,none,"Clock generator, timer, interrupt controller",,,,,,,,,,,,,,,,,"Datasheet: Commodore Semiconductor Group, “NMOS 6500 Microprocessors” Nov 1985",,,,,,,
MOS,65xx,MPS6514,,,,,,,,,,CPU,,,6500,MOS,,,,1,,,,,,8,8,13,,,,1MHz,1MHz,,,1,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,8KiB,,,,,,,,,,,,,,,Depletion load NMOS,,,,,,,5V,,,,5V,5V,,,,,,,,,,,,,6500,,,,,,,,,none,"Clock generator, timer, interrupt controller",,,,,,,,,,,,,,,,,"Datasheet: Commodore Semiconductor Group, “NMOS 6500 Microprocessors” Nov 1985",,,,,,,
MOS,65xx,MPS6514A,,,,,,,,,,CPU,,,6500,MOS,,,,1,,,,,,8,8,13,,,,2MHz,2MHz,,,1,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,8KiB,,,,,,,,,,,,,,,Depletion load NMOS,,,,,,,5V,,,,5V,5V,,,,,,,,,,,,,6500,,,,,,,,,none,"Clock generator, timer, interrupt controller",,,,,,,,,,,,,,,,,"Datasheet: Commodore Semiconductor Group, “NMOS 6500 Microprocessors” Nov 1985",,,,,,,
MOS,65xx,MPS6515,,,,,,,,,,CPU,,,6500,MOS,,,,1,,,,,,8,8,12,,,,1MHz,1MHz,,,1,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,4KiB,,,,,,,,,,,,,,,Depletion load NMOS,,,,,,,5V,,,,5V,5V,,,,,,,,,,,,,6500,,,,,,,,,none,"Clock generator, timer, interrupt controller",,,,,,,,,,,,,,,,,"Datasheet: Commodore Semiconductor Group, “NMOS 6500 Microprocessors” Nov 1985",,,,,,,
MOS,65xx,MPS6515A,,,,,,,,,,CPU,,,6500,MOS,,,,1,,,,,,8,8,12,,,,2MHz,2MHz,,,1,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,4KiB,,,,,,,,,,,,,,,Depletion load NMOS,,,,,,,5V,,,,5V,5V,,,,,,,,,,,,,6500,,,,,,,,,none,"Clock generator, timer, interrupt controller",,,,,,,,,,,,,,,,,"Datasheet: Commodore Semiconductor Group, “NMOS 6500 Microprocessors” Nov 1985",,,,,,,
