Manufacturer,Family,Part #,Alternative Label 1,Alternative Label 2,Alternative Label 3,Alternative Label 4,Alternative Label 5,Alternative Label 6,Empty,Empty,Empty,Chip Type,Sub-Family,Model number,Core,Core designer,Microarchitecture,Threads,CPUID,Core Count,Pipeline,Multiprocessing,Empty,Empty,Empty,Architecture,Data Bus (ext),Address Bus,Empty,Empty,Frequency Min,Frequency Max/Typ,Actual bus frequency,Effective bus frequency,Bus bandwidth,Clock multiplier,Core Stepping,Empty,Empty,Empty,Empty,L1 data cache,L1 data associativity,L1 instruction cache,L1 instruction associativity,L1 unified cache,L1 unified associativity,L2 cache,L2 associativity,L3 cache,L3 associativity,Boot ROM,ROM Internal,ROM Type,RAM internal,RAM max,RAM type,Virtual memory max,Empty,Empty,Empty,Empty,Package,Package Size,Package Weight,Socket,Transistor count,Process Size,Metal Layers,Metal Type,Process technology,Die Size,Empty,Empty,Empty,Empty,Vcc range,Vcc(typ),Empty,Vcc(secondary),Vcc(tertiary),Vcc(core),Vcc(I/O),Power Min,Power Typ,Power Max,Power Thermal Design,Temperature range,Temperature Grade,Low Power Features,Empty,Empty,Empty,Empty,Empty,Instruction set,Instruction set extensions,Additional instructions,Computer architecture,ISA,Empty,Empty,Empty,Empty,FPU,On-chip peripherals,Features,Empty,Empty,Empty,Empty,Release date,Initial price,Applications,Military Spec,Comments,Empty,Empty,Empty,Empty,Empty,Empty,Reference 1,Reference 2,Reference 3,Reference 4,Reference 5,Reference 6,Reference 7,Reference 8
Harris,8086,CP80C86-2,,,,,,,,,,CPU,,,,,,,NA,1,,,,,,16,16,20,,,,8MHz,8MHz,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,PDIP-40,,,DIP-40,,,,,CMOS,,,,,,,5V,,,,5V,5V,,,,,0 - 70C,,,,,,,,8086,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/8086/Harris-CP80C86-2.html,,,,,,,
Harris,8086,CP80C86-4,,,,,,,,,,CPU,,,,,,,NA,1,,,,,,16,16,20,,,,4MHz,4MHz,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,PDIP-40,,,DIP-40,,,,,CMOS,,,,,,,5V,,,,5V,5V,,,,,0 - 70C,,,,,,,,8086,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/8086/Harris-CP80C86-4.html,http://www.americanmicrosemi.com/information/spec/?ss_pn=CP80C86-4,,,,,,
Harris,8086,CS80C86,,,,,,,,,,CPU,,,,,,,NA,1,,,,,,16,16,20,,,,5MHz,5MHz,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,PLCC-44,,,PLCC-44,,,,,CMOS,,,,,,,5V,,,,5V,5V,,,,,0 - 70C,,,,,,,,8086,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/8086/Harris-CS80C86.html,,,,,,,
Harris,8086,CS80C86-2,,,,,,,,,,CPU,,,,,,,NA,1,,,,,,16,16,20,,,,8MHz,8MHz,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,PLCC-44,,,PLCC-44,,,,,CMOS,,,,,,,5V,,,,5V,5V,,,,,0 - 70C,,,,,,,,8086,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/8086/Harris-CS80C86-2.html,,,,,,,
Harris,8086,ID80C86,,,,,,,,,,CPU,,,,,,,NA,1,,,,,,16,16,20,,,,5MHz,5MHz,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,CDIP-40,,,DIP-40,,,,,CMOS,,,,,,,5V,,,,5V,5V,,,,,-40 - 85C,,,,,,,,8086,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/8086/Harris-ID80C86.html,,,,,,,
Harris,8086,ID80C86-2,,,,,,,,,,CPU,,,,,,,NA,1,,,,,,16,16,20,,,,8MHz,8MHz,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,CDIP-40,,,DIP-40,,,,,CMOS,,,,,,,5V,,,,5V,5V,,,,,-40 - 85C,,,,,,,,8086,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/8086/Harris-IP80C86-2.html,,,,,,,
Harris,8086,IP80C86,,,,,,,,,,CPU,,,,,,,NA,1,,,,,,16,16,20,,,,5MHz,5MHz,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,PDIP-40,,,DIP-40,,,,,CMOS,,,,,,,5V,,,,5V,5V,,,,,-40 - 85C,,,,,,,,8086,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/8086/Harris-IP80C86.html,,,,,,,
Harris,8086,IP80C86-2,,,,,,,,,,CPU,,,,,,,NA,1,,,,,,16,16,20,,,,8MHz,8MHz,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,PDIP-40,,,DIP-40,,,,,CMOS,,,,,,,5V,,,,5V,5V,,,,,-40 - 85C,,,,,,,,8086,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/8086/Harris-IS80C86-2.html,,,,,,,
Harris,8086,IS80C86,,,,,,,,,,CPU,,,,,,,NA,1,,,,,,16,16,20,,,,5MHz,5MHz,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,PLCC-44,,,PLCC-44,,,,,CMOS,,,,,,,5V,,,,5V,5V,,,,,-40 - 85C,,,,,,,,8086,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/8086/Harris-IS80C86.html,,,,,,,
Harris,8086,IS80C86-2,,,,,,,,,,CPU,,,,,,,NA,1,,,,,,16,16,20,,,,8MHz,8MHz,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,PLCC-44,,,PLCC-44,,,,,CMOS,,,,,,,5V,,,,5V,5V,,,,,-40 - 85C,,,,,,,,8086,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/8086/Harris-IS80C86-2.html,,,,,,,
Harris,8086,MD80C86-2/B,,,,,,,,,,CPU,,,,,,,NA,1,,,,,,16,16,20,,,,8MHz,8MHz,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,CDIP-40,,,DIP-40,,,,,CMOS,,,,,,,5V,,,,5V,5V,,,,,-55 - 125C,,,,,,,,8086,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/8086/Harris-MD80C86-2-B.html,,,,,,,
Harris,8086,MD80C86/B,,,,,,,,,,CPU,,,,,,,NA,1,,,,,,16,16,20,,,,5MHz,5MHz,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,CDIP-40,,,DIP-40,,,,,CMOS,,,,,,,5V,,,,5V,5V,,,,,-55 - 125C,,,,,,,,8086,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/8086/Harris-MD80C86-B.html,,,,,,,
Harris,8086,MR80C86-2/B,,,,,,,,,,CPU,,,,,,,NA,1,,,,,,16,16,20,,,,8MHz,8MHz,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,LCC-44,,,,,,,,CMOS,,,,,,,5V,,,,5V,5V,,,,,-55 - 125C,,,,,,,,8086,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/8086/Harris-MR80C86-2-B.html,,,,,,,
Harris,8086,MR80C86/B,,,,,,,,,,CPU,,,,,,,NA,1,,,,,,16,16,20,,,,5MHz,5MHz,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,LCC-44,,,,,,,,CMOS,,,,,,,5V,,,,5V,5V,,,,,-55 - 125C,,,,,,,,8086,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/8086/Harris-MR80C86-B.html,,,,,,,
Harris,8088,5962-8601601QA,,,,,,,,,,CPU,,,,,,,NA,1,,,,,,16,8,20,,,,5MHz,5MHz,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,CDIP-40,,,DIP-40,,,,,CMOS,,,,,,,5V,,,,5V,5V,,,,,-55 - 125C,,,,,,,,8086,,,,,,,,,none,,,,,,,,,Embedded systems,,,,,,,,,http://www.cpu-world.com/CPUs/8088/Harris-5962-8601601QA.html,,,,,,,
Harris,8088,5962-8601601XA,,,,,,,,,,CPU,,,,,,,NA,1,,,,,,16,8,20,,,,5MHz,5MHz,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,LCC-44,,,,,,,,CMOS,,,,,,,5V,,,,5V,5V,,,,,-55 - 125C,,,,,,,,8086,,,,,,,,,none,,,,,,,,,Embedded systems,,,,,,,,,http://www.cpu-world.com/CPUs/8088/Harris-5962-8601601XA.html,,,,,,,
Harris,8088,CD80C88,,,,,,,,,,CPU,,,,,,,NA,1,,,,,,16,8,20,,,,5MHz,5MHz,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,CDIP-40,,,DIP-40,,,,,CMOS,,,,,,,5V,,,,5V,5V,,,,,0 - 70C,,,,,,,,8086,,,,,,,,,none,,,,,,,,,Embedded systems,,,,,,,,,http://www.cpu-world.com/CPUs/8088/Harris-CD80C88.html,,,,,,,
Harris,8088,CD80C88-2,,,,,,,,,,CPU,,,,,,,NA,1,,,,,,16,8,20,,,,8MHz,8MHz,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,CDIP-40,,,DIP-40,,,,,CMOS,,,,,,,5V,,,,5V,5V,,,,,0 - 70C,,,,,,,,8086,,,,,,,,,none,,,,,,,,,Embedded systems,,,,,,,,,http://www.cpu-world.com/CPUs/8088/Harris-CD80C88-2.html,,,,,,,
Harris,8088,CP80C88,,,,,,,,,,CPU,,,,,,,NA,1,,,,,,16,8,20,,,,5MHz,5MHz,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,PDIP-40,,,DIP-40,,,,,CMOS,,,,,,,5V,,,,5V,5V,,,,,0 - 70C,,,,,,,,8086,,,,,,,,,none,,,,,,,,,Embedded systems,,,,,,,,,http://www.cpu-world.com/CPUs/8088/Harris-CP80C88.html,,,,,,,
Harris,8088,CP80C88-2,,,,,,,,,,CPU,,,,,,,NA,1,,,,,,16,8,20,,,,8MHz,8MHz,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,PDIP-40,,,DIP-40,,,,,CMOS,,,,,,,5V,,,,5V,5V,,,,,0 - 70C,,,,,,,,8086,,,,,,,,,none,,,,,,,,,Embedded systems,,,,,,,,,http://www.cpu-world.com/CPUs/8088/Harris-CP80C88-2.html,,,,,,,
Harris,8088,CS80C88,,,,,,,,,,CPU,,,,,,,NA,1,,,,,,16,8,20,,,,5MHz,5MHz,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,PLCC-44,,,PLCC-44,,,,,CMOS,,,,,,,5V,,,,5V,5V,,,,,0 - 70C,,,,,,,,8086,,,,,,,,,none,,,,,,,,,Embedded systems,,,,,,,,,http://www.cpu-world.com/CPUs/8088/Harris-CS80C88.html,,,,,,,
Harris,8088,CS80C88-2,,,,,,,,,,CPU,,,,,,,NA,1,,,,,,16,8,20,,,,8MHz,8MHz,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,PLCC-44,,,PLCC-44,,,,,CMOS,,,,,,,5V,,,,5V,5V,,,,,0 - 70C,,,,,,,,8086,,,,,,,,,none,,,,,,,,,Embedded systems,,,,,,,,,http://www.cpu-world.com/CPUs/8088/Harris-CS80C88-2.html,,,,,,,
Harris,8088,ID80C88,,,,,,,,,,CPU,,,,,,,NA,1,,,,,,16,8,20,,,,5MHz,5MHz,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,CDIP-40,,,DIP-40,,,,,CMOS,,,,,,,5V,,,,5V,5V,,,,,-40 - 85C,,,,,,,,8086,,,,,,,,,none,,,,,,,,,Embedded systems,,,,,,,,,http://www.cpu-world.com/CPUs/8088/Harris-ID80C88.html,,,,,,,
Harris,8088,ID80C88-2,,,,,,,,,,CPU,,,,,,,NA,1,,,,,,16,8,20,,,,8MHz,8MHz,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,CDIP-40,,,DIP-40,,,,,CMOS,,,,,,,5V,,,,5V,5V,,,,,-40 - 85C,,,,,,,,8086,,,,,,,,,none,,,,,,,,,Embedded systems,,,,,,,,,http://www.cpu-world.com/CPUs/8088/Harris-ID80C88-2.html,,,,,,,
Harris,8088,IP80C88,,,,,,,,,,CPU,,,,,,,NA,1,,,,,,16,8,20,,,,5MHz,5MHz,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,PDIP-40,,,DIP-40,,,,,CMOS,,,,,,,5V,,,,5V,5V,,,,,-40 - 85C,,,,,,,,8086,,,,,,,,,none,,,,,,,,,Embedded systems,,,,,,,,,http://www.cpu-world.com/CPUs/8088/Harris-IP80C88.html,,,,,,,
Harris,8088,IP80C88-2,,,,,,,,,,CPU,,,,,,,NA,1,,,,,,16,8,20,,,,8MHz,8MHz,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,PDIP-40,,,DIP-40,,,,,CMOS,,,,,,,5V,,,,5V,5V,,,,,-40 - 85C,,,,,,,,8086,,,,,,,,,none,,,,,,,,,Embedded systems,,,,,,,,,http://www.cpu-world.com/CPUs/8088/Harris-IP80C88-2.html,,,,,,,
Harris,8088,IS80C88,,,,,,,,,,CPU,,,,,,,NA,1,,,,,,16,8,20,,,,5MHz,5MHz,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,PLCC-44,,,PLCC-44,,,,,CMOS,,,,,,,5V,,,,5V,5V,,,,,-40 - 85C,,,,,,,,8086,,,,,,,,,none,,,,,,,,,Embedded systems,,,,,,,,,http://www.cpu-world.com/CPUs/8088/Harris-IS80C88.html,,,,,,,
Harris,8088,IS80C88-2,,,,,,,,,,CPU,,,,,,,NA,1,,,,,,16,8,20,,,,8MHz,8MHz,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,PLCC-44,,,PLCC-44,,,,,CMOS,,,,,,,5V,,,,5V,5V,,,,,-40 - 85C,,,,,,,,8086,,,,,,,,,none,,,,,,,,,Embedded systems,,,,,,,,,http://www.cpu-world.com/CPUs/8088/Harris-IS80C88-2.html,,,,,,,
Harris,8088,MD80C88-2/B,,,,,,,,,,CPU,,,,,,,NA,1,,,,,,16,8,20,,,,8MHz,8MHz,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,CDIP-40,,,DIP-40,,,,,CMOS,,,,,,,5V,,,,5V,5V,,,,,-55 - 125C,,,,,,,,8086,,,,,,,,,none,,,,,,,,,Embedded systems,,,,,,,,,http://www.cpu-world.com/CPUs/8088/Harris-MD80C88-2-B.html,,,,,,,
Harris,8088,MD80C88/B,,,,,,,,,,CPU,,,,,,,NA,1,,,,,,16,8,20,,,,5MHz,5MHz,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,CDIP-40,,,DIP-40,,,,,CMOS,,,,,,,5V,,,,5V,5V,,,,,-55 - 125C,,,,,,,,8086,,,,,,,,,none,,,,,,,,,Embedded systems,,,,,,,,,http://www.cpu-world.com/CPUs/8088/Harris-MD80C88-B.html,,,,,,,
Harris,8088,MR80C88-2/B,,,,,,,,,,CPU,,,,,,,NA,1,,,,,,16,8,20,,,,8MHz,8MHz,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,LCC-44,,,,,,,,CMOS,,,,,,,5V,,,,5V,5V,,,,,-55 - 125C,,,,,,,,8086,,,,,,,,,none,,,,,,,,,Embedded systems,,,,,,,,,http://www.cpu-world.com/CPUs/8088/Harris-MR80C88-2-B.html,,,,,,,
Harris,8088,MR80C88/B,,,,,,,,,,CPU,,,,,,,NA,1,,,,,,16,8,20,,,,5MHz,5MHz,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,LCC-44,,,,,,,,CMOS,,,,,,,5V,,,,5V,5V,,,,,-55 - 125C,,,,,,,,8086,,,,,,,,,none,,,,,,,,,Embedded systems,,,,,,,,,http://www.cpu-world.com/CPUs/8088/Harris-MR80C88-B.html,,,,,,,
Harris,286,CS80C286R1787,,,,,,,,,,CPU,,,,,,,NA,1,,,,,,16,16,24,,,,20MHz,20MHz,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,16MiB,,1GiB,,,,,PLCC-68,,,,,,,,CMOS,,,,,,,5V,,,,5V,5V,,,,,0 - 70C,,,,,,,,x86-16,,,,x86,,,,,Ext 80287,,,,,,,,,,,,,,,,,,http://www.cpucollection.ca/80286_processors.htm,,,,,,,
